,index,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,time,clustered_index,environment_index
897,83,1512415713122,1.6858429,2.3406048,2.8428621,9.900001,73.700005,186,39,29,16,5,9,2,1,1,0,0,0,0,0,0,0,288,-3.2033607999999996,55.944165299999995,128.0,14.0,19:28:33.122000,63,3
898,84,1512415733140,1.4714823000000001,2.1803708,2.5282576,9.900001,73.700005,160,32,30,13,12,7,5,2,0,0,0,0,0,0,0,0,261,-3.2028845,55.944304599999995,131.0,6.0,19:28:53.140000,63,3
899,85,1512415753994,3.0403075,3.7760086000000004,4.682104,9.900001,73.700005,429,60,30,23,5,7,4,0,0,1,0,0,0,0,0,0,559,-3.202385,55.9445438,128.0,5.0,19:29:13.994000,27,0
900,86,1512415774745,2.3277166,3.0534782000000003,3.3835742,10.0,73.3,281,71,22,17,7,10,4,2,0,0,0,0,0,0,0,0,414,-3.2020372999999998,55.9446152,126.0,10.0,19:29:34.745000,27,0
901,87,1512415794214,1.5146852,2.1341786,2.7422307,10.0,73.4,171,46,18,15,5,10,3,2,1,0,0,0,0,0,0,0,271,-3.2016056,55.944707799999996,129.0,7.0,19:29:54.214000,21,3
902,88,1512415814327,2.9876513,4.223198,5.784441,10.0,73.5,320,94,41,34,7,16,9,2,1,1,0,0,0,0,0,0,525,-3.2011298999999998,55.9447094,136.0,8.0,19:30:14.327000,21,3
903,89,1512415835735,1.6600088,2.3174222,2.5041385,10.0,73.6,190,51,22,19,5,10,6,0,0,0,0,0,0,0,0,0,303,-3.2006425,55.94483420000001,142.0,9.0,19:30:35.735000,61,2
904,90,1512415855835,1.5370924,2.3566307999999996,2.9542517999999998,10.1,73.3,165,40,26,21,8,7,8,4,0,0,0,0,0,0,0,0,279,-3.2002691000000003,55.944860999999996,140.0,9.0,19:30:55.835000,61,2
905,91,1512415875947,1.4836886999999999,2.2110164,2.7463634,10.1,73.0,168,34,22,12,14,9,7,0,1,0,0,0,0,0,0,0,267,-3.1999119,55.9448802,135.0,8.0,19:31:15.947000,50,2
906,92,1512415896062,1.6031305,2.4027896,2.966473,10.2,72.9,171,38,29,12,10,18,3,1,1,0,0,0,0,0,0,0,283,-3.1995039,55.94518879999999,133.0,10.0,19:31:36.062000,9,3
907,93,1512415916825,1.4137655,2.1449246,2.6499502999999995,10.3,72.700005,154,25,30,14,8,3,8,3,0,0,0,0,0,0,0,0,245,-3.1990757000000003,55.945063299999994,130.0,9.0,19:31:56.825000,73,2
908,94,1512415936281,1.6136382,2.4472666000000003,2.662553,10.3,72.5,145,43,37,17,6,14,6,0,0,0,0,0,0,0,0,0,268,-3.198485,55.9451044,133.0,7.0,19:32:16.281000,65,4
909,95,1512415956393,1.4497193000000002,2.0664105,2.5209745999999997,10.3,72.0,156,45,16,16,11,8,4,0,1,0,0,0,0,0,0,0,257,-3.1980365,55.945119700000006,138.0,8.0,19:32:36.393000,33,3
910,96,1512415977073,1.4116928999999998,2.0035791,2.1324544,10.3,71.9,143,40,19,17,6,10,3,0,0,0,0,0,0,0,0,0,238,-3.1975125,55.945091399999995,138.0,8.0,19:32:57.073000,33,3
911,97,1512415997909,1.2266114,1.9680624,2.3022497000000004,10.400001,71.8,135,29,21,12,8,10,12,0,0,0,0,0,0,0,0,0,227,-3.1970213,55.944952,138.0,8.0,19:33:17.909000,18,4
912,98,1512416018683,1.3379747,2.0064316000000004,3.0246882,10.400001,71.700005,167,28,22,18,10,9,6,1,0,1,0,0,0,0,0,0,262,-3.196461,55.9450358,140.0,5.0,19:33:38.683000,40,3
913,99,1512416039445,1.5537112,2.2249644,2.6174676,10.400001,71.6,189,42,25,12,5,8,8,2,0,0,0,0,0,0,0,0,291,-3.1960363999999997,55.9450329,129.0,10.0,19:33:59.445000,40,3
914,100,1512416060200,2.010431,2.7054972999999998,2.9192467,10.400001,71.5,264,54,20,12,13,10,7,0,0,0,0,0,0,0,0,0,380,-3.1954632000000003,55.945009,139.0,13.0,19:34:20.200000,26,0
915,101,1512416079655,2.0127645,2.8815812999999997,4.0252814,10.400001,71.6,231,45,37,15,11,12,5,2,0,1,0,0,0,0,0,0,359,-3.1949972,55.9449295,140.0,7.0,19:34:39.655000,69,3
916,102,1512416099773,1.4733578,2.1674986,2.797034,10.400001,71.5,160,34,28,14,10,7,4,2,1,0,0,0,0,0,0,0,260,-3.1945462000000004,55.944959499999996,139.0,8.0,19:34:59.773000,69,3
917,103,1512416121188,1.3293608000000001,2.0035255000000003,2.1874293999999996,10.5,71.4,130,33,28,18,10,6,6,0,0,0,0,0,0,0,0,0,231,-3.1941131,55.9449819,144.0,6.0,19:35:21.188000,8,3
918,104,1512416141851,1.2701643,1.928564,3.3212903,10.5,71.4,140,31,18,19,4,8,6,1,1,1,0,0,0,0,0,0,229,-3.1936534,55.944995,139.0,6.0,19:35:41.851000,44,2
919,105,1512416161414,1.5174465,2.1609612,2.8737863999999997,10.5,71.4,172,37,27,18,5,9,3,0,2,0,0,0,0,0,0,0,273,-3.1933279999999997,55.9451792,145.0,7.0,19:36:01.414000,44,2
920,106,1512416181513,1.3217543,2.2428625,6.756592299999999,10.5,71.4,131,33,30,24,12,10,9,1,2,1,2,0,0,0,0,0,255,-3.1927934,55.9452194,143.0,6.0,19:36:21.513000,77,2
921,107,1512416201624,1.3326601,2.138281,8.890311,10.5,71.3,146,37,22,16,11,14,6,4,0,0,1,0,1,0,0,0,258,-3.1923406,55.9452369,138.0,8.0,19:36:41.624000,25,3
922,108,1512416222390,1.612143,2.3133619999999997,2.8788397,10.5,71.200005,189,49,24,14,6,12,6,1,1,0,0,0,0,0,0,0,302,-3.1919338,55.9452784,142.0,13.0,19:37:02.390000,25,3
923,109,1512416243789,1.3270292,1.9480754,2.3400445,10.5,70.9,144,47,20,10,4,8,8,2,0,0,0,0,0,0,0,0,243,-3.1914199,55.945289100000004,139.0,6.0,19:37:23.789000,48,3
924,110,1512416263904,1.2238748,1.8889016,2.8792346,10.5,70.9,142,31,23,12,7,10,9,0,0,1,0,0,0,0,0,0,235,-3.1910775,55.9449503,135.0,8.0,19:37:43.904000,24,4
925,111,1512416283283,1.2735754,1.9237393,2.7257922000000003,10.6,70.6,145,30,21,10,8,10,6,0,2,0,0,0,0,0,0,0,232,-3.1911419,55.9447527,140.0,13.0,19:38:03.283000,24,4
926,112,1512416303415,1.2835377000000001,2.0086174,2.9274343999999997,10.400001,70.8,141,28,17,16,5,16,4,1,2,0,0,0,0,0,0,0,230,-3.1912678,55.9443914,141.0,12.0,19:38:23.415000,24,4
927,113,1512416324873,1.3123788,2.0866592,2.5775213,9.900001,72.4,144,32,16,16,10,9,10,2,0,0,0,0,0,0,0,0,239,-3.1911455,55.9440584,137.0,8.0,19:38:44.873000,7,4
928,114,1512416344997,1.2089568000000002,1.85749,3.2818515,9.6,74.200005,115,29,24,9,7,7,5,1,1,1,0,0,0,0,0,0,199,-3.1909798,55.9439702,150.0,4.0,19:39:04.997000,7,4
929,115,1512416364398,1.2923808,1.9559060000000001,2.3804681,9.6,74.6,131,34,22,12,3,7,8,2,0,0,0,0,0,0,0,0,219,-3.1905972,55.9440696,147.0,11.0,19:39:24.398000,56,1
930,116,1512416384576,1.2076277,1.8315598000000002,7.131232700000001,9.7,74.1,127,36,16,11,7,8,9,0,0,0,0,0,1,0,0,0,215,-3.1902485,55.944153099999994,138.0,6.0,19:39:44.576000,56,1
931,117,1512416405332,1.1236161,1.7431396000000001,3.1012049,9.8,73.5,104,31,26,8,3,9,5,1,1,1,0,0,0,0,0,0,189,-3.1897982999999996,55.944217599999995,139.0,6.0,19:40:05.332000,2,0
932,118,1512416425449,1.3190486000000001,2.181559,3.1814175,9.900001,73.0,130,34,21,23,7,11,6,5,1,0,0,0,0,0,0,0,238,-3.1894235,55.944296400000006,139.0,7.0,19:40:25.449000,62,4
933,119,1512416445558,1.1202854,1.6248986,1.7295029,10.0,73.0,100,35,23,13,7,5,3,0,0,0,0,0,0,0,0,0,186,-3.1888799,55.944346900000006,127.0,8.0,19:40:45.558000,62,4
934,120,1512416466308,1.5680846000000002,2.3732132999999997,2.7265553,10.1,72.6,153,43,29,19,10,13,4,2,0,0,0,0,0,0,0,0,273,-3.188512,55.9444458,124.0,8.0,19:41:06.308000,35,4
935,121,1512416487733,1.2625823,1.8616438999999998,3.1622796,10.2,72.200005,139,26,25,12,9,6,3,1,1,1,0,0,0,0,0,0,223,-3.1875647999999996,55.94450500000001,134.0,9.0,19:41:27.733000,10,1
936,122,1512416507748,1.1882615,1.7212068,1.9529003,10.3,71.8,117,37,14,15,8,5,4,1,0,0,0,0,0,0,0,0,201,-3.1873513,55.944576100000006,141.0,11.0,19:41:47.748000,10,1
937,123,1512416529154,1.0260729,1.6791086,2.3996425,10.2,72.3,104,33,13,13,11,6,8,2,1,0,0,0,0,0,0,0,191,-3.1866976,55.944652600000005,131.0,10.0,19:42:09.154000,75,4
939,125,1512416570114,1.6835396,2.343677,3.8886387000000004,10.3,72.3,217,41,26,7,10,9,4,1,2,1,0,0,0,0,0,0,318,-3.1862144,55.9445679,130.0,9.0,19:42:50.114000,30,4
940,126,1512416590234,1.1881791000000002,1.6339502000000001,2.0181026,10.3,72.1,158,28,16,13,6,6,3,0,1,0,0,0,0,0,0,0,231,-3.1861294,55.94455229999999,129.0,10.0,19:43:10.234000,30,4
942,128,1512416631098,2.9273933999999997,3.8390769999999996,9.963822,10.3,72.0,374,88,45,15,10,10,8,0,0,0,1,0,0,1,0,0,552,-3.1859577999999997,55.944999200000005,125.0,18.0,19:43:51.098000,68,3
943,129,1512416652503,2.1606753,2.8837376,11.665435,10.3,72.1,264,64,28,24,10,5,1,2,0,3,0,2,0,0,0,0,403,-3.1853012,55.9449498,121.0,11.0,19:44:12.503000,23,0
944,130,1512416673182,1.8985523000000002,2.5438716,3.0352376,10.400001,72.1,207,60,30,16,4,6,3,1,1,0,0,0,0,0,0,0,328,-3.1848902999999997,55.945065799999995,124.0,13.0,19:44:33.182000,55,3
945,131,1512416693941,1.6220751,2.2518293999999996,2.7554157000000004,10.400001,71.8,191,41,30,15,6,6,4,1,1,0,0,0,0,0,0,0,295,-3.1844252999999996,55.94518589999999,125.0,9.0,19:44:53.941000,55,3
946,132,1512416717291,1.4780613,2.097623,2.3761080000000003,10.5,71.4,194,36,25,11,7,9,7,1,0,0,0,0,0,0,0,0,290,-3.1841009,55.9452397,129.0,4.0,19:45:17.291000,5,2
947,133,1512416736757,1.4910548000000001,2.1202245,8.096209,10.3,72.0,159,41,22,19,7,4,6,0,0,1,0,0,1,0,0,0,260,-3.1841014,55.9451938,133.0,7.0,19:45:36.757000,5,2
948,134,1512416760765,1.3755823,2.0313427,2.2503017999999995,10.3,71.9,131,48,21,22,7,11,3,1,0,0,0,0,0,0,0,0,244,-3.1840376,55.9452003,133.0,6.0,19:46:00.765000,5,2
949,135,1512416780231,1.6203691,2.324545,4.122555999999999,10.3,71.700005,162,45,34,14,6,6,3,0,3,1,0,0,0,0,0,0,274,-3.1840314,55.94520279999999,137.0,5.0,19:46:20.231000,5,2
950,136,1512416804879,1.5932617,2.2652464,3.258384,10.1,72.700005,187,45,30,19,12,6,3,2,0,1,0,0,0,0,0,0,305,-3.1840271,55.9451905,138.0,10.0,19:46:44.879000,5,2
951,137,1512416824988,1.2925652,1.8265605999999999,1.9066751,10.0,73.200005,125,36,24,21,7,4,2,0,0,0,0,0,0,0,0,0,219,-3.1840142000000005,55.9451877,134.0,6.0,19:47:04.988000,5,2
952,138,1512416846399,1.4358885000000001,2.0898416,2.4464986,10.0,73.4,159,44,24,13,6,9,6,2,0,0,0,0,0,0,0,0,263,-3.1840148999999998,55.94518670000001,135.0,8.0,19:47:26.399000,5,2
953,139,1512416867159,1.482712,2.0879811999999998,4.3395085,10.0,73.700005,183,40,19,18,10,12,2,0,0,1,1,0,0,0,0,0,286,-3.1840147,55.94518670000001,137.0,8.0,19:47:47.159000,5,2
954,140,1512416889955,1.339723,1.9290650000000003,5.7190523,9.900001,73.9,174,33,27,19,6,10,3,1,0,1,0,1,0,0,0,0,275,-3.1840144,55.945187100000005,137.0,11.0,19:48:09.955000,5,2
955,141,1512416911385,1.6261352,2.4190563999999997,9.281167,10.1,73.700005,179,47,31,12,9,12,8,1,0,0,2,0,0,0,0,1,302,-3.1840145,55.945187100000005,137.0,36.0,19:48:31.385000,5,2
956,142,1512416932762,1.7489822,2.5854816,8.5415745,10.2,74.4,180,51,39,26,6,13,2,2,1,1,0,0,0,1,0,0,322,-3.1840144,55.945187,138.0,20.0,19:48:52.762000,5,2
957,143,1512416952882,2.1963573,3.3614101,3.8885753,10.3,75.3,185,69,53,25,18,9,8,3,0,0,0,0,0,0,0,0,370,-3.1840145,55.945187,138.0,27.0,19:49:12.882000,5,2
958,144,1512416974201,1.9171541,3.135211,4.6469502,10.6,79.4,173,64,41,25,5,11,14,6,2,0,0,0,0,0,0,0,341,-3.1840144,55.945187,138.0,30.0,19:49:34.201000,5,2
959,145,1512416995051,1.7472296999999999,2.893174,3.7112396,10.900001,82.4,142,54,37,37,14,16,6,3,1,0,0,0,0,0,0,0,310,-3.1840135,55.94518670000001,137.0,39.0,19:49:55.051000,5,2
960,146,1512417015072,1.8653046000000002,2.945114,4.856731,11.2,83.8,165,59,36,18,10,14,9,2,2,1,0,0,0,0,0,0,316,-3.1840127000000003,55.9451863,137.0,22.0,19:50:15.072000,5,2
961,147,1512417037128,1.8874946,3.0414577,5.9686522,11.5,84.8,156,56,46,29,16,11,9,1,1,1,1,0,0,0,0,0,327,-3.1840125,55.94518620000001,137.0,52.0,19:50:37.128000,5,2
962,148,1512417057238,2.0202081,3.2399826000000003,4.814858999999999,12.0,85.5,167,73,37,27,10,18,12,1,1,1,0,0,0,0,0,0,347,-3.1838185,55.94521070000001,0.0,13.833,19:50:57.238000,59,4
963,149,1512417076057,1.8704468,3.106737,4.450896299999999,12.2,86.200005,157,47,50,21,6,15,11,4,2,0,0,0,0,0,0,0,313,-3.1838086,55.94521339999999,147.3000030517578,11.714,19:51:16.057000,59,4
964,150,1512417096818,2.0753615,3.2050650000000003,3.8872557,12.6,86.8,172,71,51,23,14,18,5,2,1,0,0,0,0,0,0,0,357,-3.1838089,55.94521070000001,0.0,17.886,19:51:36.818000,59,4
965,151,1512417116927,1.6666203999999998,2.7059932,4.6595889999999995,,,155,53,37,37,8,15,7,3,0,2,0,0,0,0,0,0,317,-3.1840122,55.9451861,137.0,25.0,19:51:56.927000,5,2
966,152,1512417138335,1.8441488999999998,2.7568665,3.3806257000000004,13.3,86.1,180,67,37,28,11,12,5,2,1,0,0,0,0,0,0,0,343,-3.184012,55.945186,137.0,19.0,19:52:18.335000,5,2
967,153,1512417158448,1.9393413000000002,3.1197731,10.025694999999999,13.6,85.5,197,64,41,36,10,13,11,3,2,2,1,1,0,0,0,0,381,-3.1840119,55.945186,137.0,26.0,19:52:38.448000,5,2
968,154,1512417177909,1.8484618999999998,3.1843833999999998,5.605868,13.900001000000001,85.200005,167,58,56,28,12,15,12,7,3,1,0,0,0,0,0,0,359,-3.1838056,55.9452135,0.0,27.79,19:52:57.909000,59,4
969,155,1512417199315,1.8208486000000002,2.7415493,3.9747230000000005,14.2,85.1,173,79,29,31,6,15,5,4,0,1,0,0,0,0,0,0,343,-3.1840118,55.945186,137.0,28.0,19:53:19.315000,5,2
970,156,1512417218779,1.6734394000000001,2.6559052000000003,3.8151085,14.5,84.700005,177,48,36,29,10,15,9,2,0,1,0,0,0,0,0,0,327,-3.1840116000000003,55.9451858,137.0,44.0,19:53:38.779000,5,2
971,157,1512417240186,1.5534011,2.358176,2.6472472999999996,14.7,84.4,154,57,31,25,12,10,7,1,0,0,0,0,0,0,0,0,297,-3.1840113999999997,55.94518570000001,137.0,18.0,19:54:00.186000,5,2
972,158,1512417260305,1.757966,2.5628417000000003,4.386662,15.0,84.1,179,49,46,25,3,5,4,3,0,2,0,0,0,0,0,0,316,-3.1840115,55.9451858,137.0,45.0,19:54:20.305000,5,2
973,159,1512417282359,1.9271011000000002,3.009218,7.226439999999999,15.2,83.9,180,58,45,26,14,19,5,3,0,0,0,0,0,0,0,1,351,-3.1840115,55.9451858,137.0,14.0,19:54:42.359000,5,2
974,160,1512417301818,1.7449317,2.7366602,3.381511,15.400001000000001,83.6,158,66,33,19,11,12,10,4,0,0,0,0,0,0,0,0,313,-3.1840113999999997,55.94518570000001,137.0,64.0,19:55:01.818000,5,2
975,161,1512417321279,1.8939058000000002,2.9834504,4.428012,15.6,83.3,151,54,56,23,10,7,10,1,1,1,0,0,0,0,0,0,314,-3.183811,55.9452037,0.0,20.0,19:55:21.279000,59,4
976,162,1512417342693,1.8159304,2.8165497999999998,3.3057703999999997,15.8,82.9,171,49,47,32,12,13,3,4,0,0,0,0,0,0,0,0,331,-3.1840113999999997,55.94518570000001,137.0,40.0,19:55:42.693000,5,2
977,163,1512417362153,1.7621484,2.7768493,4.192594000000001,16.0,82.6,172,48,41,30,7,11,10,1,1,1,0,0,0,0,0,0,322,-3.1840113999999997,55.94518570000001,137.0,30.0,19:56:02.153000,5,2
978,164,1512417382913,1.8895043999999999,2.918136,3.1338593999999995,16.2,82.200005,154,62,51,32,8,16,6,0,0,0,0,0,0,0,0,0,329,-3.1840113,55.94518570000001,137.0,76.0,19:56:22.913000,5,2
979,165,1512417427032,1.8756714,2.9819965,4.364749,16.4,81.9,178,66,47,34,17,12,9,2,1,1,0,0,0,0,0,0,367,-3.1838054000000002,55.945215100000006,0.0,15.294,19:57:07.032000,59,4
980,166,1512417447138,1.6843418000000001,2.6690438,4.6963844,16.800001,81.200005,173,56,34,18,12,11,10,2,3,1,0,0,0,0,0,0,320,-3.1840113,55.94518570000001,137.0,48.0,19:57:27.138000,5,2
981,167,1512417467256,1.9183488000000002,2.8656797000000003,5.729114,17.0,80.8,170,72,40,22,8,7,8,2,1,1,1,0,0,0,0,0,332,-3.1840112,55.9451856,137.0,44.0,19:57:47.256000,5,2
982,168,1512417488015,1.7576863999999999,2.7682536,3.3382224999999996,17.2,80.5,180,56,34,32,14,14,7,4,0,0,0,0,0,0,0,0,341,-3.1840112,55.9451856,137.0,45.0,19:58:08.015000,5,2
983,169,1512417508122,1.9662273999999997,3.0154383,4.447957,17.300001,80.1,171,79,42,20,11,17,7,2,1,1,0,0,0,0,0,0,351,-3.1840113,55.94518570000001,137.0,75.0,19:58:28.122000,5,2
984,170,1512417528237,1.7295421000000002,2.8036942000000002,3.3622801,17.5,79.700005,165,67,34,24,15,13,15,2,0,0,0,0,0,0,0,0,335,-3.1840112,55.94518570000001,137.0,51.0,19:58:48.237000,5,2
985,171,1512417548993,1.7457900000000002,2.817756,4.2065926,17.6,79.4,162,51,40,37,11,12,6,5,0,1,0,0,0,0,0,0,325,-3.1840111,55.9451856,0.0,68.904,19:59:08.993000,5,2
986,172,1512417569106,1.9045842,2.9606755000000002,3.3743927000000005,17.800001,79.0,171,65,42,30,12,9,12,1,0,0,0,0,0,0,0,0,342,-3.1840111,55.9451856,137.0,68.0,19:59:29.106000,5,2
987,173,1512417589867,1.8024193,2.8474052000000003,3.276135,17.9,78.700005,144,64,47,29,17,7,9,2,0,0,0,0,0,0,0,0,319,-3.184011,55.9451856,0.0,62.894,19:59:49.867000,5,2
988,174,1512417610625,1.9182699,2.8485656,3.6070917000000002,18.0,78.3,183,62,39,21,10,9,6,3,1,0,0,0,0,0,0,0,334,-3.1838099,55.9452125,147.5,19.592,20:00:10.625000,59,4
989,175,1512417631387,1.6234620000000002,2.5268292000000003,2.8384603999999998,18.2,78.0,157,50,34,21,9,12,11,0,0,0,0,0,0,0,0,0,294,-3.184011,55.9451856,0.0,44.489,20:00:31.387000,5,2
990,176,1512417650847,1.967445,2.935731,4.7388395999999995,18.300001,77.700005,175,60,42,27,13,12,3,1,0,2,0,0,0,0,0,0,335,-3.184011,55.9451855,137.0,32.0,20:00:50.847000,5,2
991,177,1512417694312,1.8618888999999998,2.9085669999999997,3.4361059999999997,18.4,77.4,156,78,42,26,6,17,9,3,0,0,0,0,0,0,0,0,337,-3.1840108,55.9451853,137.0,38.0,20:01:34.312000,5,2
992,178,1512417714428,1.8782076,2.7613356,3.3484008000000003,18.7,76.700005,175,57,40,25,14,9,2,2,1,0,0,0,0,0,0,0,325,-3.1840107000000004,55.9451853,137.0,45.0,20:01:54.428000,5,2
993,179,1512417735184,1.9519688999999998,2.9638004000000002,3.4433112,18.800001,76.4,177,64,47,35,11,5,8,3,0,0,0,0,0,0,0,0,350,-3.1840107000000004,55.9451853,0.0,72.984,20:02:15.184000,5,2
994,180,1512417756595,1.9009310000000001,2.9910445,3.872867,18.9,76.1,179,71,42,31,18,15,8,1,2,0,0,0,0,0,0,0,367,-3.1840107000000004,55.9451853,0.0,60.827,20:02:36.595000,5,2
995,181,1512417777355,1.8440338,2.8266577999999996,3.1653771,19.0,75.8,161,67,49,19,16,10,9,1,0,0,0,0,0,0,0,0,332,-3.1837974,55.945302000000005,0.0,42.5,20:02:57.355000,59,4
996,182,1512417798766,1.9286413,2.8828266,3.534872,19.2,75.6,185,70,45,25,9,11,7,2,1,0,0,0,0,0,0,0,355,-3.1840106,55.945185200000004,0.0,44.417,20:03:18.766000,5,2
997,183,1512417819523,1.9254056,2.9056002999999997,4.9902234000000005,19.2,75.0,188,64,50,25,8,13,4,3,1,2,0,0,0,0,0,0,358,-3.1840106,55.945185200000004,137.0,63.0,20:03:39.523000,5,2
998,184,1512417839635,1.8784035,2.8224299999999998,3.2311928,19.300001,74.5,192,71,39,30,10,11,9,2,0,0,0,0,0,0,0,0,364,-3.1840105,55.9451851,137.0,29.0,20:03:59.635000,5,2
999,185,1512417861041,1.8885427,2.828437,22.782562,19.6,74.9,208,56,47,20,6,9,6,4,3,0,1,0,1,2,1,0,364,-3.1840105,55.945184999999995,137.0,46.0,20:04:21.041000,5,2
1000,186,1512417881155,1.8069293000000002,2.9566727000000004,5.3301144,19.800001,75.6,186,62,42,37,6,18,7,5,4,1,0,0,0,0,0,0,368,-3.1840102999999997,55.945184899999994,137.0,25.0,20:04:41.155000,5,2
1001,187,1512417901271,1.9246116999999998,3.1802487,6.240183999999999,19.800001,75.1,200,54,58,31,7,19,10,7,1,1,1,0,0,0,0,0,389,-3.1840102999999997,55.945184899999994,137.0,50.0,20:05:01.271000,5,2
1002,188,1512417922027,1.8520386000000002,2.869728,4.8766975,20.0,74.700005,188,71,36,27,13,10,13,0,1,2,0,0,0,0,0,0,361,-3.1840102999999997,55.945184899999994,137.0,35.0,20:05:22.027000,5,2
1003,189,1512417942135,1.7718933999999997,2.9373777000000003,7.78095,20.300001,74.4,175,57,41,29,14,18,11,5,0,0,0,0,0,0,1,0,351,-3.1838099,55.9452156,0.0,13.402999999999999,20:05:42.135000,59,4
1004,190,1512417962895,1.9316096,3.0512908,3.8337953000000002,20.6,72.4,191,68,46,30,15,9,14,2,1,0,0,0,0,0,0,0,376,-3.183807,55.945216599999995,0.0,19.519000000000002,20:06:02.895000,59,4
1005,191,1512417983009,1.9290169999999998,3.0828242,5.8553394999999995,20.9,71.0,209,69,42,22,12,11,12,8,2,0,1,0,0,0,0,0,388,-3.183811,55.9452037,147.3000030517578,20.0,20:06:23.009000,59,4
1006,192,1512418002470,2.255692,3.5875828000000003,5.3554983,21.1,70.200005,205,64,61,32,13,12,10,5,1,1,0,0,0,0,0,0,404,-3.1840101,55.945184700000006,137.0,133.0,20:06:42.470000,5,2
1007,193,1512418022580,1.8025084999999998,3.0072947,5.838356,21.300001,69.1,163,70,41,39,12,19,9,1,4,2,0,0,0,0,0,0,360,-3.1838059,55.945218700000005,0.0,10.242,20:07:02.580000,59,4
1008,194,1512418043343,2.2180123,3.4653803999999995,5.3730150000000005,21.5,68.200005,226,72,64,32,13,13,11,2,3,1,0,0,0,0,0,0,437,-3.1838057,55.9452167,147.3000030517578,10.0,20:07:23.343000,59,4
1009,195,1512418063450,1.9586903000000002,3.2477806,13.044004,21.6,67.4,193,72,49,34,16,8,13,10,1,0,1,1,1,0,0,0,399,-3.183809,55.9452136,147.3000030517578,19.129,20:07:43.450000,59,4
1010,196,1512418084211,1.8414458999999999,3.0546632000000002,12.27551,21.800001,66.5,181,58,51,30,10,14,13,4,2,1,0,1,0,1,0,0,366,-3.18401,55.945184700000006,0.0,150.688,20:08:04.211000,5,2
1011,197,1512418104322,2.1271557999999997,3.3728029999999998,13.887898000000002,22.0,68.9,216,57,61,31,13,13,11,3,1,1,0,3,0,0,0,0,410,-3.1840099,55.945184600000005,137.0,51.0,20:08:24.322000,5,2
1012,198,1512418126381,1.6862646000000001,2.6146233,6.676280499999999,22.1,71.4,165,59,38,26,7,9,8,3,2,0,0,1,0,0,0,0,318,-3.1840097000000003,55.945184600000005,137.0,29.0,20:08:46.381000,5,2
1013,199,1512418145194,1.8700546000000002,2.8698356,3.8049464,22.4,71.6,157,57,60,33,8,14,3,1,0,1,0,0,0,0,0,0,334,-3.1838057999999996,55.945215000000005,147.3000030517578,19.666,20:09:05.194000,59,4
1014,200,1512418166608,1.6211996000000002,2.4417698,2.7266493,22.6,70.9,169,48,43,29,10,5,8,1,0,0,0,0,0,0,0,0,313,-3.1840095,55.945184499999996,137.0,37.0,20:09:26.608000,5,2
1015,201,1512418186720,1.8044412,2.796607,3.7074095999999996,22.7,70.200005,177,64,47,19,14,7,9,5,1,0,0,0,0,0,0,0,343,-3.1840094,55.9451844,137.0,14.0,20:09:46.720000,5,2
1016,202,1512418206827,1.8141825,2.7932490000000003,4.5346165,22.9,69.700005,194,60,41,26,10,14,10,2,0,0,1,0,0,0,0,0,358,-3.1840094,55.9451844,137.0,18.0,20:10:06.827000,5,2
1017,203,1512418228879,1.9586686999999998,3.0259187,3.9445864999999998,23.0,69.3,179,57,60,26,10,12,6,2,2,0,0,0,0,0,0,0,354,-3.1840094,55.9451844,0.0,33.126,20:10:28.879000,5,2
1018,204,1512418248346,1.9217286,2.9687278,3.6066236000000003,23.0,69.0,192,61,45,27,15,11,7,5,0,0,0,0,0,0,0,0,363,-3.1840092,55.9451843,137.0,25.0,20:10:48.346000,5,2
1019,205,1512418267811,1.6993633999999997,2.4899080000000002,2.724496,23.1,68.8,178,54,38,21,10,13,4,1,0,0,0,0,0,0,0,0,319,-3.1840092999999996,55.9451843,137.0,26.0,20:11:07.811000,5,2
1020,206,1512418288667,1.7774855999999999,2.6519992,3.2119935,23.2,68.5,155,67,42,19,10,10,6,1,1,0,0,0,0,0,0,0,311,-3.1840092999999996,55.9451843,137.0,16.0,20:11:28.667000,5,2
1021,207,1512418310722,1.7212859,2.585802,8.329971,23.2,68.3,161,64,43,26,10,2,8,2,1,1,0,0,1,0,0,0,319,-3.1840091,55.94518420000001,137.0,16.0,20:11:50.722000,5,2
1022,208,1512418330179,1.8210381000000002,2.7445880000000002,3.7770934,23.300001,68.200005,203,64,37,28,7,14,10,1,0,1,0,0,0,0,0,0,365,-3.1840089,55.9451841,137.0,15.0,20:12:10.179000,5,2
1023,209,1512418349633,1.9581566000000004,3.1666369999999997,4.3537374,23.300001,68.0,180,73,49,30,8,18,11,4,2,0,0,0,0,0,0,0,375,-3.1840088,55.9451841,137.0,14.0,20:12:29.633000,5,2
1024,210,1512418370959,1.7664636000000002,2.728048,3.275114,23.300001,67.9,189,53,36,27,10,9,11,3,0,0,0,0,0,0,0,0,338,-3.1840086,55.945184,137.0,24.0,20:12:50.959000,5,2
